"Date","PCECTPI","headline_inflation","headline_inflation_change","headline_inflation_ma","JCXFE","core_inflation","core_inflation_change","core_inflation_ma","food_energy","food_energy_late_period","UNRATE","ST_UNRATE","LT_UNRATE","OPHNFB","trend_8_quarter","actual_8_quarter_change","nixon_price_on","nixon_price_off","NIXON"
"1982-Q2",44.402,5.52307619183421,-0.747463147040717,5.3759474685898,43.584,6.59362160046959,-0.565789299378415,6.38534890610689,-1.07054540863538,0,9.43333333333333,7.93547488739284,1.49785844594049,52.314,2.48398231685772,1.05080162256132,0,0,0
"1982-Q3",45.103,5.44982698961938,-0.0732492022148232,5.3065080248949,44.282,6.34230686102639,-0.2513147394432,6.14930151105297,-0.892479871407003,0,9.9,8.21739746725497,1.68260253274503,52.405,2.56260153999852,0.827320827320827,0,0,0
"1982-Q4",45.601,5.0061021944873,-0.443724795132085,4.8848278618729,44.899,5.94134163894198,-0.400965222084407,5.77153741876311,-0.935239444454681,0,10.6666666666667,8.5226675318511,2.14399913481556,52.844,2.64846473497889,0.651403756047386,0,0,0
"1983-Q1",45.978,4.54535119034085,-0.46075100414645,4.44507739562141,45.489,5.78345193246825,-0.157889706473735,5.62239122470745,-1.2381007421274,0,10.3666666666667,7.94116583713952,2.42550082952715,53.532,2.73965088830058,0.416432189082713,0,0,0
"1983-Q2",46.398,4.49529300481961,-0.0500581855212419,4.39718413862269,45.837,5.1693281938326,-0.614123738635646,5.04015147116399,-0.674035189012991,0,10.1333333333333,7.59303514511114,2.54029818822219,54.692,2.8339269456874,3.93371593630041,0,0,0
"1983-Q3",47.008,4.22366583154114,-0.271627173278467,4.13690368481077,46.533,5.08332956957681,-0.0859986242557849,4.9583464371953,-0.859663738035673,0,9.36666666666667,7.10349852060009,2.26316814606658,54.944,2.92869684994139,3.43957678332738,0,0,0
"1983-Q4",47.318,3.76526830551961,-0.458397526021528,3.69611266856502,46.905,4.46780551905388,-0.615524050522938,4.37087567926464,-0.702537213534264,0,8.53333333333333,6.60126426157792,1.93206907175541,55.24,3.0215363858944,5.1009341882456,0,0,0
"1984-Q1",47.83,4.02801339771194,0.262745092192329,3.9490036475883,47.379,4.15485062322759,-0.312954895826282,4.07085540691154,-0.126837225515652,0,7.86666666666667,6.18924740102567,1.677419265641,55.451,3.11010116336784,6.01877521365888,0,0,0
"1984-Q2",48.293,4.08422776843829,0.0562143707263436,4.00302677643314,47.934,4.57490673473394,0.420056111506341,4.47334394892729,-0.49067896629565,0,7.43333333333333,5.99388073900941,1.43945259432393,55.779,3.19237169808975,6.62346599380664,0,0,0
"1984-Q3",48.666,3.52705922396187,-0.557168544476419,3.46628343247959,48.384,3.97782219070337,-0.597084544030566,3.90074422463442,-0.450762966741503,0,7.43333333333333,6.11019850019472,1.32313483313861,56.025,3.26678298610855,6.90773781127755,0,0,0
"1984-Q4",48.966,3.48281837778436,-0.0442408461775066,3.42354069250641,48.728,3.88657925594286,-0.0912429347605057,3.81295339562691,-0.403760878158504,0,7.3,6.03757621728856,1.26242378271144,56.087,3.33230613195633,6.13693134509121,0,0,0
"1985-Q1",49.544,3.58352498431946,0.100706606535102,3.52081059435543,49.393,4.25082842609596,0.364249170153092,4.16296211925404,-0.667303441776494,0,7.23333333333333,6.10995306280423,1.1233802705291,56.254,3.38848113935663,5.08480908615408,0,0,0
"1985-Q2",49.945,3.42078562110451,-0.162739363214952,3.36357773648284,49.821,3.93666291150332,-0.314165514592638,3.86115171647656,-0.515877290398808,0,7.3,6.15373484212659,1.14626515787341,56.427,3.43528623472255,3.17231039274482,0,0,0
"1985-Q3",50.337,3.43360867957097,0.0128230584664566,3.37597588594076,50.333,4.02819113756613,0.091528226062815,3.9491745051262,-0.594582457995167,0,7.2,6.12814415495966,1.07185584504034,57.144,3.47296469570887,4.00407687827605,0,0,0
"1985-Q4",50.688,3.51672589143488,0.0831172118639092,3.45630164767998,50.694,4.03464127401084,0.00645013644470449,3.95537468645792,-0.517915382575962,0,7.03333333333333,5.98421267002071,1.04912066331262,57.374,3.50171870999503,3.86314265025344,0,0,0
"1986-Q1",51.047,3.03366704343614,-0.483058847998738,2.98856133323619,51.241,3.74142084910817,-0.293220424902667,3.67312790926539,-0.707753805672033,0,7.03333333333333,6.02564541142127,1.00768792191206,58.056,3.52183345153905,4.69784133739697,0,0,0
"1986-Q2",50.993,2.09830813895285,-0.935358904483286,2.0765968417936,51.592,3.55472591878927,-0.186694930318904,3.49300398153507,-1.45641777983642,0,7.16666666666667,6.14544609665428,1.02122057001239,58.514,3.53365056678957,4.90327901181448,0,0,0
"1986-Q3",51.263,1.83960108866241,-0.258707050290447,1.82288512135451,51.947,3.20664375260764,-0.348082166181626,3.15630424349802,-1.36704266394524,0,6.96666666666667,5.95532799133852,1.01133867532814,58.765,3.53769545342742,4.89067380633646,0,0,0
"1986-Q4",51.573,1.74597537878787,-0.0936257098745303,1.73090835355056,52.37,3.3061111768651,0.09946742425746,3.25263478926336,-1.56013579807723,0,6.83333333333333,5.8342538951712,0.999079438162137,58.643,3.53470751357794,4.55720576960793,0,0,0
"1987-Q1",52.061,1.98640468587773,0.240429307089852,1.96693310192702,52.701,2.84928084931988,-0.456830327545219,2.8094437858134,-0.862876163442156,-0.862876163442156,6.6,5.66710615081864,0.932893849181355,58.373,3.52563755223414,3.76684324670246,0,0,0
"1987-Q2",52.564,3.08081501382542,1.0944103279477,3.03431063793425,53.213,3.14195999379749,0.29267914447761,3.09361056905155,-0.0611449799720694,-0.0611449799720694,6.26666666666667,5.36173911105664,0.90492755561003,58.764,3.51159613974152,4.14163432399384,0,0,0
"1987-Q3",53.062,3.5093537249088,0.42853871108338,3.44917967875431,53.69,3.35534294569464,0.213382951897148,3.30027963911683,0.154010779214162,0.154010779214162,6,5.16723990994667,0.832760090053327,58.772,3.49373153483534,2.84894302113958,0,0,0
"1987-Q4",53.52,3.77523122564133,0.265877500732527,3.70571360925069,54.236,3.56310864999045,0.207765704295812,3.50109863086661,0.212122575650877,0.212122575650877,5.83333333333333,5.09041456362742,0.742918769705915,59.35,3.47329043971715,3.44406874193886,0,0,0
"1988-Q1",53.943,3.6149901077582,-0.160241117883127,3.55118255302185,54.758,3.90315174285118,0.340043092860731,3.82890460444152,-0.288161635092981,-0.288161635092981,5.7,5.00030299858417,0.69969700141583,59.56,3.45141880838325,2.59060217720822,0,0,0
"1988-Q2",54.539,3.75732440453543,0.142334296777224,3.68845673011098,55.422,4.15124123804333,0.248089495192144,4.06738994399358,-0.393916833507902,-0.393916833507902,5.46666666666667,4.80078065943732,0.665886007229346,59.715,3.42925802893964,2.05250025634891,0,0,0
"1988-Q3",55.211,4.04997926953375,0.292654864998329,3.97011676159122,56.061,4.41609238219408,0.264851144150754,4.32136191737498,-0.366113112660327,-0.366113112660327,5.46666666666667,4.82515379357485,0.641512873091821,59.87,3.40781498689371,1.88037096911426,0,0,0
"1988-Q4",55.769,4.20216741405081,0.152188144517059,4.11627436335689,56.687,4.51913857954127,0.103046197347184,4.42000129497342,-0.316971165490452,-0.316971165490452,5.33333333333333,4.73868259562135,0.594650737711981,60.011,3.38788144935088,2.33275923810174,0,0,0
"1989-Q1",56.41,4.57334593923215,0.371178525181337,4.47185142342748,57.306,4.65320135870557,0.134062779164302,4.54818535368844,-0.0798554194734171,-0.0798554194734171,5.2,4.65420065341093,0.545799346589066,60.041,3.37001052028881,2.85748548130129,0,0,0
"1989-Q2",57.17,4.82407084838373,0.250724909151575,4.71132431933787,57.827,4.33943199451482,-0.313769364190752,4.24791677971541,0.48463885386891,0.48463885386891,5.23333333333333,4.70469013621393,0.528643197119401,60.226,3.35459044083961,2.48791777278605,0,0,0
"1989-Q3",57.507,4.15859158501023,-0.665479263373493,4.07444707314619,58.258,3.91894543443749,-0.420486560077323,3.84410384632314,0.23964615057274,0.23964615057274,5.23333333333333,4.78825619428237,0.445077139050967,60.513,3.34192937009808,2.96229497039406,0,0,0
"1989-Q4",57.959,3.9269128010185,-0.231678783991737,3.85177045719773,58.791,3.71160936369891,-0.207336070738586,3.64438744152302,0.215303437319589,0.215303437319589,5.36666666666667,4.84431290093613,0.522353765730536,60.52,3.33220004955462,1.97135636057288,0,0,0
"1990-Q1",58.799,4.23506470483957,0.308151903821077,4.14784002053574,59.468,3.77272885910726,0.0611194954083532,3.70330224704496,0.462335845732313,0.462335845732313,5.3,4.79509413161465,0.504905868385346,61.086,3.32551590282469,2.56212222968435,0,0,0
"1990-Q2",59.333,3.78345285989155,-0.451611844948027,3.71363583547861,60.132,3.98602728829094,0.213298429183677,3.90863511299058,-0.202574428399391,-0.202574428399391,5.33333333333333,4.82505336568421,0.508279967649125,61.507,3.32177772169733,3.00092104161433,0,0,0
