"Date","PCECTPI","headline_inflation","headline_inflation_change","headline_inflation_ma","JCXFE","core_inflation","core_inflation_change","core_inflation_ma","food_energy","food_energy_late_period","UNRATE","ST_UNRATE","LT_UNRATE","OPHNFB","trend_8_quarter","actual_8_quarter_change","nixon_price_on","nixon_price_off","NIXON","n","NAIRU_smoothed","NAIRU","UNGAP_raw","UNGAP"
"1987-Q3",53.062,3.5093537249088,0.42853871108338,3.44917967875431,53.69,3.35534294569464,0.213382951897148,3.30027963911683,0.154010779214162,0.154010779214162,6,5.16723990994667,0.832760090053327,58.772,3.49373153483534,2.84894302113958,0,0,0,56,7.09101533763654,6.96687345569218,-0.966873455692177,-1.09101533763654
"1987-Q4",53.52,3.77523122564133,0.265877500732527,3.70571360925069,54.236,3.56310864999045,0.207765704295812,3.50109863086661,0.212122575650877,0.212122575650877,5.83333333333333,5.09041456362742,0.742918769705915,59.35,3.47329043971715,3.44406874193886,0,0,0,57,7.07026877460634,6.76672514355987,-0.933391810226544,-1.23693544127301
"1988-Q1",53.943,3.6149901077582,-0.160241117883127,3.55118255302185,54.758,3.90315174285118,0.340043092860731,3.82890460444152,-0.288161635092981,-0.288161635092981,5.7,5.00030299858417,0.69969700141583,59.56,3.45141880838325,2.59060217720822,0,0,0,58,7.04754061154216,6.73601045142378,-1.03601045142378,-1.34754061154216
"1988-Q2",54.539,3.75732440453543,0.142334296777224,3.68845673011098,55.422,4.15124123804333,0.248089495192144,4.06738994399358,-0.393916833507902,-0.393916833507902,5.46666666666667,4.80078065943732,0.665886007229346,59.715,3.42925802893964,2.05250025634891,0,0,0,59,7.02293825722793,6.86536205586823,-1.39869538920156,-1.55627159056126
"1988-Q3",55.211,4.04997926953375,0.292654864998329,3.97011676159122,56.061,4.41609238219408,0.264851144150754,4.32136191737498,-0.366113112660327,-0.366113112660327,5.46666666666667,4.82515379357485,0.641512873091821,59.87,3.40781498689371,1.88037096911426,0,0,0,60,6.99637441409747,7.0392424066458,-1.57257573997913,-1.5297077474308
"1988-Q4",55.769,4.20216741405081,0.152188144517059,4.11627436335689,56.687,4.51913857954127,0.103046197347184,4.42000129497342,-0.316971165490452,-0.316971165490452,5.33333333333333,4.73868259562135,0.594650737711981,60.011,3.38788144935088,2.33275923810174,0,0,0,61,6.96766329945878,7.10021233825755,-1.76687900492422,-1.63432996612545
"1989-Q1",56.41,4.57334593923215,0.371178525181337,4.47185142342748,57.306,4.65320135870557,0.134062779164302,4.54818535368844,-0.0798554194734171,-0.0798554194734171,5.2,4.65420065341093,0.545799346589066,60.041,3.37001052028881,2.85748548130129,0,0,0,62,6.93664592311518,7.0992898173542,-1.8992898173542,-1.73664592311518
"1989-Q2",57.17,4.82407084838373,0.250724909151575,4.71132431933787,57.827,4.33943199451482,-0.313769364190752,4.24791677971541,0.48463885386891,0.48463885386891,5.23333333333333,4.70469013621393,0.528643197119401,60.226,3.35459044083961,2.48791777278605,0,0,0,63,6.90324613801926,7.01094770525327,-1.77761437191994,-1.66991280468593
"1989-Q3",57.507,4.15859158501023,-0.665479263373493,4.07444707314619,58.258,3.91894543443749,-0.420486560077323,3.84410384632314,0.23964615057274,0.23964615057274,5.23333333333333,4.78825619428237,0.445077139050967,60.513,3.34192937009808,2.96229497039406,0,0,0,64,6.86748944955748,6.86236313442376,-1.62902980109043,-1.63415611622415
"1989-Q4",57.959,3.9269128010185,-0.231678783991737,3.85177045719773,58.791,3.71160936369891,-0.207336070738586,3.64438744152302,0.215303437319589,0.215303437319589,5.36666666666667,4.84431290093613,0.522353765730536,60.52,3.33220004955462,1.97135636057288,0,0,0,65,6.82946867659585,6.76234391861724,-1.39567725195057,-1.46280200992918
"1990-Q1",58.799,4.23506470483957,0.308151903821077,4.14784002053574,59.468,3.77272885910726,0.0611194954083532,3.70330224704496,0.462335845732313,0.462335845732313,5.3,4.79509413161465,0.504905868385346,61.086,3.32551590282469,2.56212222968435,0,0,0,66,6.78927343405339,6.70416145997047,-1.40416145997047,-1.48927343405339
"1990-Q2",59.333,3.78345285989155,-0.451611844948027,3.71363583547861,60.132,3.98602728829094,0.213298429183677,3.90863511299058,-0.202574428399391,-0.202574428399391,5.33333333333333,4.82505336568421,0.508279967649125,61.507,3.32177772169733,3.00092104161433,0,0,0,67,6.74695138387539,6.64066310269692,-1.30732976936359,-1.41361805054206
"1990-Q3",60.087,4.48641035004435,0.702957490152807,4.38868324630723,60.74,4.2603590923135,0.274331804022565,4.17210375461439,0.226051257730852,0.226051257730852,5.7,5.1054780807915,0.594521919208504,61.7,3.32076701770016,3.05662268247871,0,0,0,68,6.70249699302335,6.64259135485612,-0.94259135485612,-1.00249699302335
"1990-Q4",60.882,5.04322020738797,0.55680985734362,4.92017004994816,61.25,4.1826129849807,-0.0777461073328007,4.09750674598097,0.860607222407272,0.860607222407272,6.13333333333333,5.46843395283535,0.664899380497981,61.061,3.32221516850454,1.74967922547532,0,0,0,69,6.65583829828302,6.60779160746579,-0.474458274132457,-0.522504964949691
"1991-Q1",61.202,4.08680419735029,-0.956416010037679,4.00550207656289,61.793,3.90966570256272,-0.272947282417985,3.83517366887531,0.177138494787578,0.177138494787578,6.6,5.85463746618969,0.745362533810312,61.249,3.32581227922944,2.01195849502841,0,0,0,70,6.60686589541629,6.54908373010869,0.0509162698913102,-0.00686589541629168
"1991-Q2",61.536,3.7129422075405,-0.373861989809797,3.64567257757029,62.27,3.55551120867426,-0.354154493888457,3.49376231187728,0.157430998866238,0.157430998866238,6.83333333333333,5.99781034414531,0.835522989188024,62.247,3.33100274625274,3.35569355427888,0,0,0,71,6.5554403510033,6.43765225127176,0.395681082061574,0.277892982330029
"1991-Q3",61.954,3.10716128280659,-0.605780924733904,3.05986622036709,62.83,3.44089562067829,-0.114615587995964,3.38302067972522,-0.333734337871702,-0.333734337871702,6.86666666666667,5.93924328546473,0.92742338120194,62.78,3.33702567629853,3.746302447408,0,0,0,72,6.50138611777087,6.41917589389044,0.447490772776228,0.365280548895802
"1991-Q4",62.404,2.49991787392005,-0.607243408886541,2.46918113600021,63.325,3.38775510204082,-0.0531405186374738,3.3316346462902,-0.88783722812077,-0.88783722812077,7.1,6.0146260463623,1.0853739536377,63.075,3.34312403402964,4.22174487772637,0,0,0,73,6.44445403088347,6.36079297994041,0.739207020059592,0.65554596911653
"1992-Q1",62.795,2.60285611581321,0.102938241893163,2.56955837472184,63.809,3.26250546178369,-0.125249640257127,3.21041567927587,-0.65964934597048,-0.65964934597048,7.36666666666667,6.0457191314726,1.32094753519407,64.325,3.34860473360443,5.30236060635826,0,0,0,74,6.38434354411566,6.42012333647238,0.946543330194287,0.982323122551008
"1992-Q2",63.212,2.72360894435778,0.120752828544563,2.68717871404878,64.26,3.19576039826562,-0.066745063518074,3.1457584803352,-0.472151453907843,-0.472151453907843,7.6,6.06499678735963,1.53500321264037,64.872,3.35291197368805,5.47092200887704,0,0,0,75,6.32070182308516,6.31043132336836,1.28956867663164,1.27929817691484
"1992-Q3",63.615,2.6810214029764,-0.0425875413813732,2.64571174037878,64.64,2.8807894318001,-0.314970966465521,2.84007477979848,-0.199768028823695,-0.199768028823695,7.63333333333333,5.99206071401717,1.64127261931616,65.454,3.35579522730078,6.08427876823337,0,0,0,76,6.2531983957799,6.26902655731935,1.36430677601398,1.38013493755343
"1992-Q4",64.059,2.65207358502659,-0.0289478179498128,2.61751578088836,65.114,2.8251085669167,-0.0556808648833975,2.78593839694796,-0.17303498189011,-0.17303498189011,7.36666666666667,5.78617789679005,1.58048876987662,65.846,3.3573349065309,7.83642586921276,0,0,0,77,6.18149637112549,6.20274572862568,1.16392093804099,1.18517029554118
"1993-Q1",64.441,2.62122780476153,-0.0308457802650643,2.58746240298837,65.563,2.74882853515962,-0.0762800317570771,2.71172662055914,-0.127600730398098,-0.127600730398098,7.13333333333333,5.67769083890249,1.45564249443084,65.279,3.35803774901997,6.57969926039608,0,0,0,78,6.10526875064851,5.86485478135183,1.2684785519815,1.02806458268482
"1993-Q2",64.874,2.62924761121305,0.00801980645152112,2.59527705622062,66.061,2.80267662620604,0.0538480910464161,2.76412039139142,-0.173429014992993,-0.173429014992993,7.06666666666667,5.72872418717189,1.33794247949477,64.902,3.35911035037245,4.26526579594197,0,0,0,79,6.02420181672399,5.86466949881347,1.2019971678532,1.04246484994268
"1993-Q3",65.155,2.4208127014069,-0.208434909806149,2.39197550022059,66.43,2.76918316831684,-0.0334934578891994,2.73153474643095,-0.348370466909942,-0.348370466909942,6.8,5.43699972185308,1.36300027814692,65.18,3.36226269080397,3.82287352660084,0,0,0,80,5.93783159299611,5.77123949929191,1.02876050070809,0.862168407003886
"1993-Q4",65.531,2.2978816403628,-0.122931061044095,2.27187794272581,66.772,2.54630340633351,-0.222879761983332,2.51442511359237,-0.248421765970705,-0.248421765970705,6.63333333333333,5.23553214721562,1.39780118611771,65.433,3.36934633731852,3.7384066587396,0,0,0,81,5.84559439541041,5.59042287122452,1.04291046210881,0.787738937922924
"1994-Q1",65.766,2.05614438013067,-0.241737260232137,2.03529109616678,67.075,2.30617878986624,-0.240124616467273,2.27998838734802,-0.250034409735569,-0.250034409735569,6.56666666666667,5.2113413248567,1.35532534180996,65.619,3.3822848273632,2.01165954139137,0,0,0,82,5.74682241985381,5.62588135965655,0.940785307010121,0.819844246812859
"1994-Q2",66.133,1.94068502019299,-0.115459359937677,1.92209387383162,67.526,2.2176473259563,-0.0885314639099395,2.19341512972733,-0.276962305763306,-0.276962305763306,6.2,4.88594528537278,1.31405471462722,65.677,3.4030593640603,1.2409051670983,0,0,0,83,5.64068838001066,5.67769185361505,0.522308146384949,0.55931161998934
"1994-Q3",66.607,2.22853196224388,0.287846942050887,2.2040630531424,67.903,2.21737166942646,-0.000275656529834301,2.19314545329796,0.011160292817415,0.011160292817415,6,4.81482046432167,1.18517953567833,65.306,3.43343699033122,-0.226112995386067,0,0,0,84,5.52628940140266,5.69096381804344,0.309036181956562,0.473710598597341
